Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
ZFYVE19	IOH14824	121.0	104.0	0	31405	IOH14824_ZFYVE19	1.16346153846	2.54967362527	1.28519744645
TGDS	IOH21821	125.0	103.0	0	31422	IOH21821_TGDS	1.21359223301	3.42866871656	1.6429004934
EPB41L5	IOH26849	115.0	97.0	0	31431	IOH26849_EPB41L5	1.18556701031	2.93727250895	1.66823822117
C17orf48	IOH3067	129.0	103.0	0	31463	IOH3067_C17orf48	1.25242718447	4.1096034614	2.76458879214
RGS19	IOH3110	128.0	106.0	0	31472	IOH3110_RGS19	1.20754716981	3.32267415723	2.35426931963
TOM1	IOH52086	113.0	96.0	0	31771	IOH52086_TOM1	1.17708333333	2.78851912571	1.76204546322
MGC16291	IOH56989	115.0	93.0	0	31788	IOH56989_MGC16291	1.23655913978	3.83137206029	2.84203146978
LOC51149	IOH29084	113.0	93.0	0	31916	IOH29084_LOC51149	1.21505376344	3.45429529298	1.94598822377
SCP2	IOH7548	124.0	97.0	0	31939	IOH7548_SCP2	1.27835051546	4.56414495345	4.62870338379
SCP2	IOH7548	126.0	98.0	0	31940	IOH7548_SCP2	1.28571428571	4.69326181412	4.62870338379
PEX11B	IOH10799	106.0	90.0	0	32038	IOH10799_PEX11B	1.17777777778	2.80069556299	2.46541877842
GAPVD1	IOH14831	114.0	93.0	0	32049	IOH14831_GAPVD1	1.22580645161	3.64283367663	2.03231895733
CPSF3	IOH14059	113.0	97.0	0	32062	IOH14059_CPSF3	1.16494845361	2.57574529906	1.85269087928
OXNAD1	IOH6954	110.0	93.0	0	32081	IOH6954_OXNAD1	1.18279569892	2.88868014203	2.13452660742
ASL	IOH3150	149.0	89.0	0	32097	IOH3150_ASL	1.67415730337	11.5042487523	12.8194663508
ASL	IOH3150	166.0	91.0	0	32098	IOH3150_ASL	1.82417582418	14.1346839493	12.8194663508
NMUR2	IOH10409	109.0	93.0	0	32113	IOH10409_NMUR2	1.17204301075	2.70014175837	2.06853817314
PITPNB	IOH22113	108.0	93.0	0	32145	IOH22113_PITPNB	1.16129032258	2.51160337472	2.4173341829
C19orf16	IOH22873	111.0	93.0	0	32156	IOH22873_C19orf16	1.1935483871	3.07721852568	1.47464226464
JTB	IOH5526	108.0	90.0	0	32193	IOH5526_JTB	1.2	3.19034155587	1.5332756301
TBC1D21	IOH27369	106.0	90.0	0	32225	IOH27369_TBC1D21	1.17777777778	2.80069556299	2.01283992903
COMMD2	IOH26912	112.0	96.0	0	32254	IOH26912_COMMD2	1.16666666667	2.60587256655	1.79069213407
LOC492303	IOH28608	112.0	94.0	0	32275	IOH28608_LOC492303	1.1914893617	3.04111543094	2.74659018436
	IOH42207	107.0	90.0	0	32439	IOH42207_	1.18888888889	2.99551855943	1.92399207901
BCL6	IOH36781	102.0	87.0	0	32504	IOH36781_BCL6	1.1724137931	2.70664308195	2.55884632603
